"TIME","INPUT","OUTPUT"
59.48110915,255,202.797
59.48111424,255,202.797
59.48119104,255,202.797
59.49159487,255,202.797
59.64888128,255,202.797
59.77388188,255,202.797
59.77389148,255,202.797
59.77519196,255,202.797
59.79485276,255,202.797
60.06584187,255,202.797
60.06584188,0,202.797
60.0658419,0,202.797
60.06584195,0,202.797
60.06584203,0,202.797
60.06584219,0,202.797
60.0658425,0,202.797
60.06584315,0,202.797
60.06584443,0,202.797
60.06584699,0,202.797
60.0658521,0,202.797
60.06586234,0,202.797
60.06586513,0,202.797
60.06586513,0,202.797
60.06586515,0,202.797
60.06586519,0,202.797
60.06586527,0,202.797
60.06586543,0,202.797
60.06586574,0,202.797
60.06586613,0,202.797
60.0658662,0,202.797
60.06586632,0,202.797
60.06586657,0,202.797
60.06586708,0,202.797
60.06586808,0,202.797
60.06587009,0,202.797
60.0658741,0,202.797
60.06588213,0,202.797
60.0658982,0,202.797
60.06593032,0,202.797
60.06599457,0,202.797
60.06612308,0,202.797
60.06638008,0,202.797
60.06689409,0,202.797
60.0679221,0,202.797
60.06997813,0,202.797
60.0740902,0,202.797
60.08231432,0,202.797
60.09876257,0,202.797
60.13165908,0,202.797
60.19745208,0,202.797
60.322452,0,202.124
60.32245201,0,202.124
60.32245203,0,202.124
60.32245207,0,202.124
60.32245215,0,202.124
60.32245231,0,202.124
60.32245263,0,202.124
60.32245327,0,202.124
60.32245455,0,202.124
60.32245711,0,202.124
60.32246223,0,202.124
60.32247247,0,202.123
60.32249295,0,202.123
60.32253391,0,202.122
60.32261583,0,202.12
60.32277967,0,202.116
60.32310735,0,202.108
60.32376271,0,202.092
60.32507343,0,202.061
60.32769487,0,201.997
60.33293775,0,201.853
60.34342351,0,201.565
60.36439503,0,200.861
60.40633807,0,199.027
60.49022415,0,194.068
60.61522412,0,183.713
60.61522413,0,183.713
60.61522416,0,183.713
60.6152242,0,183.713
60.61522428,0,183.713
60.61522444,0,183.713
60.61522476,0,183.713
60.6152254,0,183.713
60.61522668,0,183.713
60.61522924,0,183.713
60.61523435,0,183.712
60.6152446,0,183.711
60.61526508,0,183.71
60.61530604,0,183.706
60.61538796,0,183.698
60.6155518,0,183.683
60.61587948,0,183.653
60.61653484,0,183.592
60.61784556,0,183.471
60.620467,0,183.229
60.62570987,0,182.746
60.63619564,0,181.753
60.65716716,0,179.769
60.6991102,0,175.644
60.78299628,0,167.086
60.90799625,0,153.628
60.90799626,0,153.628
60.90799628,0,153.628
60.90799632,0,153.628
60.9079964,0,153.628
60.90799656,0,153.628
60.90799688,0,153.628
60.90799752,0,153.628
60.9079988,0,153.628
60.90800136,0,153.627
60.90800648,0,153.627
60.90801672,0,153.626
60.9080372,0,153.623
60.90807816,0,153.619
60.90816008,0,153.61
60.90832392,0,153.592
60.9086516,0,153.557
60.90930696,0,153.486
60.91061768,0,153.344
60.91323912,0,153.059
60.918482,0,152.491
60.92896776,0,151.353
60.94993928,0,149.082
60.99188232,0,144.538
61.0757684,0,135.578
61.20076837,0,122.544
61.20076838,0,122.544
61.2007684,0,122.544
61.20076845,0,122.544
61.20076853,0,122.544
61.20076869,0,122.544
61.200769,0,122.544
61.20076965,0,122.544
61.20077093,0,122.544
61.20077348,0,122.544
61.2007786,0,122.543
61.20078884,0,122.542
61.20080933,0,122.54
61.20085029,0,122.536
61.20093221,0,122.527
61.20109605,0,122.511
61.20142372,0,122.478
61.20207909,0,122.411
61.20338981,0,122.278
61.20601124,0,122.012
61.21125412,0,121.48
61.22173988,0,120.426
61.24271141,0,118.318
61.28465445,0,114.173
61.36854053,0,106.162
61.4935405,0,94.9141
61.49354051,0,94.9141
61.49354053,0,94.9141
61.49354057,0,94.9141
61.49354065,0,94.9141
61.49354081,0,94.9141
61.49354113,0,94.9141
61.49354177,0,94.914
61.49354305,0,94.9139
61.49354561,0,94.9137
61.49355073,0,94.9132
61.49356097,0,94.9123
61.49358145,0,94.9106
61.49362241,0,94.907
61.49370433,0,94.9
61.49386817,0,94.8859
61.49419585,0,94.8577
61.49485121,0,94.8012
61.49616193,0,94.6883
61.49878337,0,94.4626
61.50402625,0,94.0111
61.51451201,0,93.1209
61.53548353,0,91.3404
61.57742657,0,87.8686
61.66131265,0,81.2305
61.78631263,0,72.0915
61.78631264,0,72.0915
61.78631266,0,72.0915
61.7863127,0,72.0915
61.78631278,0,72.0915
61.78631294,0,72.0915
61.78631326,0,72.0915
61.7863139,0,72.0914
61.78631518,0,72.0913
61.78631774,0,72.0911
61.78632286,0,72.0908
61.7863331,0,72.0901
61.78635358,0,72.0886
61.78639454,0,72.0858
61.78647646,0,72.0801
61.7866403,0,72.0688
61.78696798,0,72.0461
61.78762334,0,72.0007
61.78893406,0,71.9098
61.7915555,0,71.7282
61.79679838,0,71.3649
61.80728414,0,70.6507
61.82825566,0,69.2221
61.8701987,0,66.4498
61.95408478,0,61.184
62.07908475,0,54.0219
62.07908476,0,54.0219
62.07908478,0,54.0219
62.07908482,0,54.0219
62.0790849,0,54.0219
62.07908506,0,54.0219
62.07908538,0,54.0219
62.07908602,0,54.0218
62.0790873,0,54.0218
62.07908986,0,54.0216
62.07909498,0,54.0213
62.07910522,0,54.0208
62.0791257,0,54.0197
62.07916666,0,54.0174
62.07924858,0,54.013
62.07941242,0,54.0041
62.0797401,0,53.9864
62.08039546,0,53.951
62.08170618,0,53.8801
62.08432762,0,53.7383
62.0895705,0,53.4573
62.10005626,0,52.8954
62.12102778,0,51.79
62.16297082,0,49.6413
62.2468569,0,45.5775
62.37185687,0,40.0943
62.37185689,0,40.0943
62.37185691,0,40.0943
62.37185695,0,40.0943
62.37185703,0,40.0943
62.37185719,0,40.0943
62.37185751,0,40.0943
62.37185815,0,40.0943
62.37185943,0,40.0942
62.37186199,0,40.0941
62.37186711,0,40.0939
62.37187735,0,40.0935
62.37189783,0,40.0926
62.37193879,0,40.0909
62.37202071,0,40.0875
62.37218455,0,40.0808
62.37251223,0,40.0673
62.37316759,0,40.0402
62.37447831,0,39.9862
62.37709975,0,39.8781
62.38234263,0,39.664
62.39282839,0,39.2357
62.41379991,0,38.3942
62.45574295,0,36.7614
62.53962903,0,33.6824
62.664629,0,29.5508
62.66462901,0,29.5508
62.66462903,0,29.5508
62.66462907,0,29.5508
62.66462915,0,29.5508
62.66462931,0,29.5508
62.66462963,0,29.5508
62.66463027,0,29.5508
62.66463155,0,29.5508
62.66463411,0,29.5507
62.66463923,0,29.5505
62.66464947,0,29.5502
62.66466995,0,29.5495
62.66471091,0,29.5483
62.66479283,0,29.5457
62.66495667,0,29.5407
62.66528435,0,29.5305
62.66593971,0,29.5102
62.66725043,0,29.4696
62.66987187,0,29.3883
62.67511475,0,29.2275
62.68560051,0,28.9059
62.70657203,0,28.2743
62.74851507,0,27.0504
62.83240115,0,24.7471
62.95740112,0,21.6686
62.95740113,0,21.6686
62.95740115,0,21.6686
62.9574012,0,21.6686
62.95740128,0,21.6686
62.95740144,0,21.6686
62.95740175,0,21.6686
62.9574024,0,21.6686
62.95740368,0,21.6685
62.95740624,0,21.6685
62.95741135,0,21.6683
62.9574216,0,21.6681
62.95744208,0,21.6676
62.95748304,0,21.6667
62.95756496,0,21.6648
62.9577288,0,21.661
62.95805647,0,21.6535
62.95871184,0,21.6384
62.96002256,0,21.6082
62.962644,0,21.5477
62.96788687,0,21.4282
62.97837263,0,21.1891
62.99934416,0,20.7198
63.0412872,0,19.8112
63.12517328,0,18.1039
63.25017325,0,15.8284
63.25017326,0,15.8284
63.25017328,0,15.8284
63.25017332,0,15.8284
63.2501734,0,15.8284
63.25017356,0,15.8284
63.25017388,0,15.8284
63.25017452,0,15.8284
63.2501758,0,15.8284
63.25017836,0,15.8283
63.25018348,0,15.8282
63.25019372,0,15.8281
63.2502142,0,15.8277
63.25025516,0,15.827
63.25033708,0,15.8256
63.25050092,0,15.8228
63.2508286,0,15.8173
63.25148396,0,15.8061
63.25279468,0,15.7838
63.25541612,0,15.7392
63.260659,0,15.651
63.27114476,0,15.4746
63.29211628,0,15.1284
63.33405932,0,14.4586
63.4179454,0,13.2015
63.54294538,0,11.5294
63.54294539,0,11.5294
63.54294541,0,11.5294
63.54294545,0,11.5294
63.54294553,0,11.5294
63.54294569,0,11.5294
63.54294601,0,11.5294
63.54294665,0,11.5294
63.54294793,0,11.5294
63.54295049,0,11.5294
63.54295561,0,11.5293
63.54296585,0,11.5292
63.54298633,0,11.5289
63.54302729,0,11.5284
63.54310921,0,11.5274
63.54327305,0,11.5253
63.54360073,0,11.5212
63.54425609,0,11.513
63.54556681,0,11.4967
63.54818825,0,11.4639
63.55343113,0,11.3992
63.56391689,0,11.2697
63.58488841,0,11.0157
63.62683145,0,10.5246
63.71071753,0,9.6034
63.8357175,0,8.38008
63.83571751,0,8.38008
63.83571753,0,8.38008
63.83571757,0,8.38008
63.83571765,0,8.38008
63.83571781,0,8.38008
63.83571813,0,8.38008
63.83571877,0,8.38007
63.83572005,0,8.38006
63.83572261,0,8.38003
63.83572773,0,8.37998
63.83573797,0,8.37989
63.83575845,0,8.3797
63.83579941,0,8.37933
63.83588133,0,8.37858
63.83604517,0,8.37708
63.83637285,0,8.37409
63.83702821,0,8.36811
63.83833893,0,8.35615
63.84096037,0,8.33222
63.84620325,0,8.28489
63.85668901,0,8.19024
63.87766053,0,8.00464
63.91960357,0,7.64583
64.00348965,0,6.9733
64.12848963,0,6.08121
64.12848963,0,6.08121
64.12848965,0,6.08121
64.12848969,0,6.08121
64.12848978,0,6.08121
64.12848994,0,6.08121
64.12849026,0,6.08121
64.12849089,0,6.0812
64.12849218,0,6.0812
64.12849474,0,6.08118
64.12849986,0,6.08114
64.12851009,0,6.08107
64.12853057,0,6.08094
64.12857154,0,6.08066
64.12865346,0,6.08012
64.1288173,0,6.07903
64.12914498,0,6.07685
64.12980033,0,6.07249
64.13111106,0,6.06377
64.1337325,0,6.04633
64.13897538,0,6.01184
64.14946113,0,5.94287
64.17043265,0,5.80764
64.2123757,0,5.54627
64.29626178,0,5.05661
64.42126175,0,4.40766
64.42126176,0,4.40766
64.42126178,0,4.40766
64.42126182,0,4.40766
64.4212619,0,4.40766
64.42126206,0,4.40766
64.42126238,0,4.40766
64.42126302,0,4.40766
64.4212643,0,4.40765
64.42126686,0,4.40764
64.42127198,0,4.40761
64.42128222,0,4.40756
64.4213027,0,4.40746
64.42134366,0,4.40726
64.42142558,0,4.40687
64.42158942,0,4.40607
64.4219171,0,4.40449
64.42257246,0,4.40132
64.42388318,0,4.39498
64.42650462,0,4.3823
64.4317475,0,4.35722
64.44223326,0,4.30707
64.46320478,0,4.20876
64.50514782,0,4.01879
64.5890339,0,3.66301
64.71403387,0,3.19181
64.71403388,0,3.19181
64.7140339,0,3.19181
64.71403394,0,3.19181
64.71403403,0,3.19181
64.71403419,0,3.19181
64.71403451,0,3.1918
64.71403514,0,3.1918
64.71403643,0,3.1918
64.71403899,0,3.19179
64.7140441,0,3.19177
64.71405434,0,3.19173
64.71407482,0,3.19166
64.71411579,0,3.19152
64.71419771,0,3.19123
64.71436155,0,3.19065
64.71468923,0,3.1895
64.71534458,0,3.1872
64.71665531,0,3.1826
64.71927675,0,3.1734
64.72451962,0,3.1552
64.73500538,0,3.1188
64.7559769,0,3.04745
64.79791995,0,2.9096
64.88180603,0,2.6515
65.006806,0,2.30983
65.00680601,0,2.30983
65.00680603,0,2.30983
65.00680607,0,2.30983
65.00680615,0,2.30983
65.00680631,0,2.30983
65.00680663,0,2.30983
65.00680727,0,2.30983
65.00680855,0,2.30983
65.00681111,0,2.30982
65.00681623,0,2.3098
65.00682647,0,2.30978
65.00684695,0,2.30973
65.00688791,0,2.30962
65.00696983,0,2.30941
65.00713367,0,2.309
65.00746135,0,2.30816
65.00811671,0,2.3065
65.00942743,0,2.30316
65.01204887,0,2.29649
65.01729175,0,2.28329
65.02777751,0,2.25691
65.04874903,0,2.20519
65.06590875,0,2.16378
65.06590876,255,2.16378
65.06591898,255,2.16375
65.06593213,255,2.16372
65.06593333,255,2.16372
65.0659341,255,2.16372
65.06645736,255,2.16247
65.06803022,255,2.15873
65.07432168,255,2.14377
65.0994875,255,2.08485
65.13304193,255,2.00867
65.2001508,255,1.86476
65.30335464,255,1.96531
65.42835469,255,6.35573
65.42835974,255,6.35591
65.42851846,255,6.36433
65.42966533,255,6.42516
65.4335975,255,6.63652
65.43884037,255,6.92485
65.44932613,255,7.52387
65.47029765,255,8.81132
65.5122407,255,11.705
65.59612678,255,18.3305
65.72112675,255,30.2991
65.72113698,255,30.3
65.72114722,255,30.3011
65.72636962,255,30.8295
65.74209826,255,32.4312
65.76306978,255,34.5902
65.80501282,255,38.9761
65.8888989,255,47.8596
66.01390143,255,61.3324
66.0139091,255,61.3332
66.01914174,255,61.8927
66.02438462,255,62.4532
66.0558419,255,65.8018
66.09778495,255,70.2285
66.18167103,255,78.8858
66.30667131,255,91.2877
66.30668123,255,91.2887
66.30732635,255,91.3505
66.31715675,255,92.293
66.34861403,255,95.2747
66.39055707,255,99.1689
66.47444315,255,106.662
66.59944315,255,117.098
66.59945335,255,117.099
66.59952503,255,117.105
66.60992887,255,117.933
66.64138615,255,120.398
66.68332919,255,123.596
66.76721527,255,129.695
66.89222548,255,138.052
66.902701,255,138.714
66.91318676,255,139.365
66.93415828,255,140.666
66.97610132,255,143.19
67.0599874,255,147.975
67.18498865,255,154.462
67.18499761,255,154.462
67.18760881,255,154.59
67.19547313,255,154.974
67.22693041,255,156.479
67.26887345,255,158.42
67.35275953,255,162.086
67.47775965,255,167.021
67.47776973,255,167.021
67.47808717,255,167.033
67.48824525,255,167.409
67.51970253,255,168.549
67.56164557,255,170.016
67.64553165,255,172.779
67.77053163,255,176.482
67.77054186,255,176.482
67.77057258,255,176.483
67.79150313,255,177.059
67.8544177,255,178.72
67.93830378,255,180.78
68.06330886,255,183.53
68.06331398,255,183.53
68.0737895,255,183.744
68.08427526,255,183.958
68.14718982,255,185.188
68.2310759,255,186.711
68.35607651,255,188.739
68.35608611,255,188.739
68.35738659,255,188.759
68.37704738,255,189.054
68.43996195,255,189.959
68.52384803,255,191.078
68.64884807,255,192.566
68.64885823,255,192.566
68.64901183,255,192.568
68.66981951,255,192.797
68.73273407,255,193.46
68.81662015,255,194.279
68.94162013,255,195.366
68.94163036,255,195.366
68.94164059,255,195.366
68.96259163,255,195.535
68.98356315,255,195.696
69.0255062,255,196.018
69.10939228,255,196.616
69.2343948,255,197.408
69.23440248,255,197.408
69.23963512,255,197.438
69.25536376,255,197.53
69.31827832,255,197.882
69.4021644,255,198.317
69.52716469,255,198.893
69.5271746,255,198.893
69.52781973,255,198.896
69.54813588,255,198.982
69.61105045,255,199.238
69.69493653,255,199.553
69.81993653,255,199.971
69.81994673,255,199.971
69.82001841,255,199.971
69.84090801,255,200.036
69.98770865,255,200.45
70.06596912,255,200.645
70.06596913,0.000160085,200.645
70.06596915,0,200.645
70.06596919,0,200.645
70.06596928,0,200.645
70.06596944,0,200.645
70.06596975,0,200.645
70.06597039,0,200.645
70.06597168,0,200.645
70.06597423,0,200.645
70.06597935,0,200.645
70.06598959,0,200.645
70.06599237,0,200.645
70.06599238,0,200.645
70.0659924,0,200.645
70.06599244,0,200.645
70.06599252,0,200.645
70.06599268,0,200.645
70.06599299,0,200.645
70.06599338,0,200.645
70.06599345,0,200.645
70.06599357,0,200.645
70.06599382,0,200.645
70.06599433,0,200.645
70.06599533,0,200.645
70.06599734,0,200.645
70.06600135,0,200.645
70.06600938,0,200.645
70.06602545,0,200.645
70.06605757,0,200.645
70.06612182,0,200.645
70.06625033,0,200.645
70.06650733,0,200.646
70.06702134,0,200.647
70.06804935,0,200.649
70.07010538,0,200.654
70.07421745,0,200.664
70.08244157,0,200.682
70.09888982,0,200.72
70.13178633,0,200.796
70.19757933,0,200.929
70.27010538,0,201.076
70.28326399,0,201.039
70.30958119,0,200.748
70.36221559,0,199.395
70.4674844,0,194.105
70.59248437,0,184.441
70.59248438,0,184.441
70.5924844,0,184.441
70.59248444,0,184.441
70.59248453,0,184.441
70.59248469,0,184.441
70.59248501,0,184.441
70.59248564,0,184.441
70.59248693,0,184.441
70.59248949,0,184.441
70.5924946,0,184.441
70.59250484,0,184.44
70.59252532,0,184.438
70.59256629,0,184.434
70.59264821,0,184.427
70.59281205,0,184.413
70.59313973,0,184.384
70.59379508,0,184.327
70.59510581,0,184.213
70.59772725,0,183.985
70.60297012,0,183.528
70.61345588,0,182.585
70.6344274,0,180.699
70.67637045,0,176.741
70.76025653,0,168.463
70.8852565,0,155.227
70.88525651,0,155.227
70.88525653,0,155.227
70.88525657,0,155.227
70.88525665,0,155.227
70.88525681,0,155.227
70.88525713,0,155.227
70.88525777,0,155.227
70.88525905,0,155.227
70.88526161,0,155.227
70.88526673,0,155.226
70.88527697,0,155.225
70.88529745,0,155.223
70.88533841,0,155.218
70.88542033,0,155.21
70.88558417,0,155.192
70.88591185,0,155.157
70.88656721,0,155.087
70.88787793,0,154.946
70.89049937,0,154.665
70.89574225,0,154.102
70.90622801,0,152.977
70.92719953,0,150.724
70.96914257,0,146.218
71.05302865,0,137.299
71.17802862,0,124.263
71.17802863,0,124.263
71.17802865,0,124.263
71.17802869,0,124.263
71.17802878,0,124.263
71.17802894,0,124.263
71.17802925,0,124.263
71.17802989,0,124.263
71.17803118,0,124.263
71.17803374,0,124.263
71.17803885,0,124.262
71.17804909,0,124.261
71.17806957,0,124.259
71.17811054,0,124.255
71.17819246,0,124.246
71.1783563,0,124.23
71.17868397,0,124.196
71.17933933,0,124.13
71.18065006,0,123.996
71.1832715,0,123.73
71.18851437,0,123.196
71.19900013,0,122.139
71.21997165,0,120.024
71.2619147,0,115.863
71.34580078,0,107.807
71.47080075,0,96.4679
71.47080076,0,96.4679
71.47080078,0,96.4679
71.47080082,0,96.4679
71.4708009,0,96.4679
71.47080106,0,96.4679
71.47080138,0,96.4679
71.47080202,0,96.4678
71.4708033,0,96.4677
71.47080586,0,96.4675
71.47081098,0,96.467
71.47082122,0,96.4661
71.4708417,0,96.4643
71.47088266,0,96.4608
71.47096458,0,96.4536
71.47112842,0,96.4394
71.4714561,0,96.4109
71.47211146,0,96.354
71.47342218,0,96.24
71.47604362,0,96.0122
71.4812865,0,95.5565
71.49177226,0,94.6576
71.51274378,0,92.8599
71.55468682,0,89.3525
71.6385729,0,82.6407
71.76357287,0,73.3866
71.76357288,0,73.3866
71.7635729,0,73.3866
71.76357294,0,73.3866
71.76357302,0,73.3866
71.76357318,0,73.3866
71.7635735,0,73.3865
71.76357414,0,73.3865
71.76357542,0,73.3864
71.76357798,0,73.3862
71.7635831,0,73.3858
71.76359334,0,73.3851
71.76361382,0,73.3837
71.76365479,0,73.3808
71.7637367,0,73.375
71.76390054,0,73.3635
71.76422822,0,73.3405
71.76488358,0,73.2945
71.7661943,0,73.2025
71.76881574,0,73.0184
71.77405862,0,72.6503
71.78454438,0,71.9263
71.8055159,0,70.4784
71.84745895,0,67.6674
71.93134502,0,62.3255
72.056345,0,55.0529
72.05634501,0,55.0529
72.05634503,0,55.0529
72.05634507,0,55.0529
72.05634515,0,55.0529
72.05634531,0,55.0529
72.05634563,0,55.0528
72.05634627,0,55.0528
72.05634755,0,55.0527
72.05635011,0,55.0526
72.05635523,0,55.0523
72.05636547,0,55.0517
72.05638595,0,55.0506
72.05642691,0,55.0484
72.05650883,0,55.0439
72.05667267,0,55.0348
72.05700035,0,55.0168
72.05765571,0,54.9808
72.05896643,0,54.9088
72.06158787,0,54.7648
72.06683075,0,54.4793
72.07731651,0,53.9084
72.09828803,0,52.7852
72.14023107,0,50.6014
72.22411715,0,46.47
72.34911712,0,40.8918
72.34911713,0,40.8918
72.34911715,0,40.8918
72.34911719,0,40.8918
72.34911727,0,40.8918
72.34911743,0,40.8918
72.34911775,0,40.8918
72.34911839,0,40.8918
72.34911967,0,40.8917
72.34912223,0,40.8916
72.34912735,0,40.8914
72.34913759,0,40.8909
72.34915807,0,40.8901
72.34919903,0,40.8884
72.34928095,0,40.8849
72.34944479,0,40.878
72.34977247,0,40.8643
72.35042783,0,40.8368
72.35173855,0,40.7818
72.35435999,0,40.6717
72.35960287,0,40.4538
72.37008863,0,40.0181
72.39106015,0,39.1616
72.43300319,0,37.4995
72.51688927,0,34.3646
72.64188925,0,30.156
72.64188926,0,30.156
72.64188928,0,30.156
72.64188932,0,30.156
72.6418894,0,30.156
72.64188956,0,30.156
72.64188988,0,30.156
72.64189052,0,30.156
72.6418918,0,30.156
72.64189436,0,30.1559
72.64189948,0,30.1557
72.64190972,0,30.1554
72.6419302,0,30.1547
72.64197116,0,30.1534
72.64205308,0,30.1508
72.64221692,0,30.1457
72.6425446,0,30.1353
72.64319996,0,30.1146
72.64451068,0,30.0732
72.64713212,0,29.9905
72.652375,0,29.8266
72.66286076,0,29.4989
72.68383228,0,28.8554
72.72577532,0,27.6081
72.8096614,0,25.2606
72.93466138,0,22.1218
72.93466138,0,22.1218
72.93466141,0,22.1218
72.93466145,0,22.1218
72.93466153,0,22.1218
72.93466169,0,22.1218
72.93466201,0,22.1218
72.93466265,0,22.1218
72.93466393,0,22.1217
72.93466649,0,22.1217
72.93467161,0,22.1216
72.93468185,0,22.1213
72.93470233,0,22.1208
72.93474329,0,22.1199
72.93482521,0,22.1179
72.93498905,0,22.1141
72.93531673,0,22.1064
72.93597209,0,22.091
72.93728281,0,22.0602
72.93990425,0,21.9986
72.94514713,0,21.8767
72.95563289,0,21.6328
72.97660441,0,21.1543
73.01854745,0,20.2276
73.10243353,0,18.4862
73.2274335,0,16.1646
73.22743351,0,16.1646
73.22743353,0,16.1646
73.22743357,0,16.1646
73.22743365,0,16.1646
73.22743381,0,16.1646
73.22743413,0,16.1646
73.22743477,0,16.1646
73.22743605,0,16.1646
73.22743861,0,16.1645
73.22744373,0,16.1645
73.22745397,0,16.1643
73.22747445,0,16.1639
73.22751541,0,16.1632
73.22759733,0,16.1618
73.22776117,0,16.1589
73.22808885,0,16.1533
73.22874421,0,16.1419
73.23005493,0,16.1191
73.23267637,0,16.0736
73.23791925,0,15.9836
73.24840501,0,15.8036
73.26937653,0,15.4504
73.31131957,0,14.7669
73.39520565,0,13.4839
73.52020563,0,11.7771
73.52020563,0,11.7771
73.52020565,0,11.7771
73.5202057,0,11.7771
73.52020578,0,11.7771
73.52020594,0,11.7771
73.52020626,0,11.7771
73.5202069,0,11.7771
73.52020818,0,11.7771
73.52021074,0,11.7771
73.52021586,0,11.777
73.52022609,0,11.7769
73.52024658,0,11.7766
73.52028754,0,11.7761
73.52036946,0,11.775
73.5205333,0,11.773
73.52086098,0,11.7688
73.52151634,0,11.7604
73.52282706,0,11.7437
73.5254485,0,11.7103
73.53069138,0,11.6442
73.54117713,0,11.512
73.56214866,0,11.2528
73.6040917,0,10.7513
73.68797778,0,9.81082
73.81297775,0,8.56168
73.81297776,0,8.56168
73.81297778,0,8.56168
73.81297782,0,8.56168
73.8129779,0,8.56168
73.81297806,0,8.56168
73.81297838,0,8.56167
73.81297902,0,8.56167
73.8129803,0,8.56165
73.81298286,0,8.56163
73.81298798,0,8.56158
73.81299822,0,8.56148
73.8130187,0,8.56129
73.81305966,0,8.56091
73.81314158,0,8.56015
73.81330542,0,8.55862
73.8136331,0,8.55556
73.81428846,0,8.54946
73.81559918,0,8.53724
73.81822062,0,8.5128
73.8234635,0,8.46447
73.83394926,0,8.36782
73.85492078,0,8.17829
73.89686382,0,7.81185
73.9807499,0,7.125
74.10574988,0,6.21384
74.10574988,0,6.21384
74.1057499,0,6.21384
74.10574994,0,6.21384
74.10575003,0,6.21384
74.10575019,0,6.21384
74.10575051,0,6.21383
74.10575114,0,6.21383
74.10575243,0,6.21382
74.10575499,0,6.2138
74.10576011,0,6.21376
74.10577034,0,6.21369
74.10579083,0,6.21356
74.10583179,0,6.21328
74.10591371,0,6.21272
74.10607755,0,6.21161
74.10640523,0,6.20938
74.10706058,0,6.20493
74.10837131,0,6.19602
74.11099275,0,6.17821
74.11623563,0,6.14298
74.12672138,0,6.07253
74.14769291,0,5.9344
74.18963595,0,5.66741
74.27352203,0,5.16721
74.398522,0,4.50425
74.39852201,0,4.50425
74.39852203,0,4.50425
74.39852207,0,4.50425
74.39852215,0,4.50425
74.39852231,0,4.50425
74.39852263,0,4.50425
74.39852327,0,4.50424
74.39852455,0,4.50423
74.39852711,0,4.50422
74.39853223,0,4.50419
74.39854247,0,4.50414
74.39856295,0,4.50404
74.39860391,0,4.50384
74.39868583,0,4.50344
74.39884967,0,4.50263
74.39917735,0,4.50101
74.39983271,0,4.49777
74.40114343,0,4.49129
74.40376487,0,4.47834
74.40900775,0,4.45272
74.41949351,0,4.40148
74.44046503,0,4.30104
74.48240807,0,4.10696
74.56629415,0,3.74346
74.69129412,0,3.262
74.69129413,0,3.262
74.69129415,0,3.262
74.69129419,0,3.262
74.69129428,0,3.262
74.69129444,0,3.262
74.69129476,0,3.262
74.69129539,0,3.26199
74.69129668,0,3.26199
74.69129924,0,3.26198
74.69130436,0,3.26196
74.69131459,0,3.26192
74.69133507,0,3.26185
74.69137604,0,3.2617
74.69145796,0,3.26141
74.6916218,0,3.26082
74.69194948,0,3.25964
74.69260483,0,3.25729
74.69391556,0,3.25259
74.696537,0,3.24319
74.70177988,0,3.22459
74.71226563,0,3.1874
74.73323715,0,3.11449
74.7751802,0,2.97363
74.85906628,0,2.7099
74.98406625,0,2.36076
74.98406626,0,2.36076
74.98406628,0,2.36076
74.98406632,0,2.36076
74.9840664,0,2.36076
74.98406656,0,2.36076
74.98406688,0,2.36076
74.98406752,0,2.36076
74.9840688,0,2.36075
74.98407136,0,2.36075
74.98407648,0,2.36073
74.98408672,0,2.36071
74.9841072,0,2.36065
74.98414816,0,2.36055
74.98423008,0,2.36033
74.98439392,0,2.35991
74.9847216,0,2.35905
74.98537696,0,2.35735
74.98668768,0,2.35394
74.98930912,0,2.34712
74.994552,0,2.33364
75.00503776,0,2.30668
75.02600928,0,2.25383
75.06795232,0,2.15174
75.1518384,0,1.96062
75.27683837,0,1.70771
75.27683838,0,1.70771
75.2768384,0,1.70771
75.27683844,0,1.70771
75.27683853,0,1.70771
75.27683869,0,1.70771
75.276839,0,1.70771
75.27683964,0,1.70771
75.27684093,0,1.7077
75.27684349,0,1.7077
75.2768486,0,1.70769
75.27685884,0,1.70767
75.27687932,0,1.70763
75.27692029,0,1.70755
75.27700221,0,1.7074
75.27716605,0,1.70709
75.27749372,0,1.70647
75.27814908,0,1.70524
75.27945981,0,1.70277
75.28208125,0,1.69783
75.28732412,0,1.68807
75.29780988,0,1.66854
75.3187814,0,1.63027
75.36072445,0,1.55634
75.44461053,0,1.41798
75.5696105,0,1.23493
75.56961051,0,1.23493
75.56961053,0,1.23493
75.56961057,0,1.23493
75.56961065,0,1.23493
75.56961081,0,1.23493
75.56961113,0,1.23493
75.56961177,0,1.23493
75.56961305,0,1.23493
75.56961561,0,1.23492
75.56962073,0,1.23492
75.56963097,0,1.2349
75.56965145,0,1.23487
75.56969241,0,1.23482
75.56977433,0,1.23471
75.56993817,0,1.23448
75.57026585,0,1.23404
75.57092121,0,1.23314
75.57223193,0,1.23136
75.57485337,0,1.22778
75.58009625,0,1.22072
75.59058201,0,1.20659
75.61155353,0,1.17889
75.65349657,0,1.1254
75.73738265,0,1.0253
75.86238262,0,0.892901
75.86238263,0,0.892901
75.86238265,0,0.892901
75.86238269,0,0.892901
75.86238278,0,0.892901
75.86238293,0,0.892901
75.86238325,0,0.8929
75.86238389,0,0.892899
75.86238518,0,0.892898
75.86238773,0,0.892895
75.86239285,0,0.89289
75.86240309,0,0.89288
75.86242357,0,0.89286
75.86246454,0,0.892819
75.86254646,0,0.892739
75.86271029,0,0.892577
75.86303797,0,0.892254
